					methylKit		methylSig	
1	124954522	 	 	*	60.4532408960453	hypermeth	60.4531524780294	hypermeth
1	124954535	 	 	*	55.4860911958704	hypermeth	55.4866680604858	hypermeth
1	125497100	*	 	 	51.6840882694541	hypermeth		
1	125497115	*	 	 	52.1486643437863	hypermeth		
1	125497123	*	 	 	61.6666666666667	hypermeth		
1	125497142	*	 	 	53.6585365853659	hypermeth		
1	125497152	*	 	 	54.006968641115	hypermeth		
1	125497182	*	 	 	64.2222222222222	hypermeth		
1	125497309	*	 	 	47.991822991823	hypermeth		
1	125497320	 	 	*	61.5921903498591	hypermeth	61.5935375668682	hypermeth
1	125497331	 	 	*	61.5436766623207	hypermeth	61.21489006411	hypermeth
1	125497356	 	 	*	71.7164066050598	hypermeth	71.5543678233936	hypermeth
1	125497565	 	 	*	71.3447350771294	hypermeth	71.3451050038318	hypermeth
1	125498484	 	 	*	53.6741526014786	hypermeth	53.674120628813	hypermeth
1	125498492	 	 	*	65.7309986432174	hypermeth	65.7259992348436	hypermeth
1	125498507	 	 	*	77.9804418503443	hypermeth	77.9808628018981	hypermeth
1	125498515	 	 	*	75.8748973727422	hypermeth	75.8739671044447	hypermeth
1	125498534	 	 	*	55.4619956772334	hypermeth	54.6626521254282	hypermeth
1	125498544	 	 	*	65.7298528200906	hypermeth	65.7318440741477	hypermeth
1	125498712	 	 	*	75.23793160898	hypermeth	75.1306872897746	hypermeth
1	125498723	 	 	*	63.839243498818	hypermeth	63.8406556950509	hypermeth
1	125498748	 	 	*	68.2685624012638	hypermeth	68.264920615202	hypermeth
1	125498957	 	 	*	65.7182646274619	hypermeth	65.7008764663363	hypermeth
1	125498988	 	 	*	74.9318859088974	hypermeth	74.9303492966151	hypermeth
1	125852489	*	 	 	-28.3018867924528	hypometh		
1	125852537	*	 	 	-28.3018867924528	hypometh		
1	126287118	*	 	 	-81.0588235294118	hypometh		
1	126287242	*	 	 	-96	hypometh		
1	126287269	*	 	 	-96	hypometh		
1	126363617	 	 	*	91.9354838709677	hypermeth	91.9328799561353	hypermeth
1	126363626	 	 	*	90.3225806451613	hypermeth	90.3252829701159	hypermeth
1	126363641	*	 	 	88.0660377358491	hypermeth		
1	126364031	*	 	 	88.4090909090909	hypermeth		
1	126364106	*	 	 	86.965811965812	hypermeth		
1	126744789	*	 	 	68.1306306306306	hypermeth		
1	126744937	*	 	 	29.0322580645161	hypermeth		
1	126873481	*	 	 	93.3333333333333	hypermeth		
1	126873502	*	 	 	46.6666666666667	hypermeth		
1	126873512	 	 	*	96.6666666666667	hypermeth	96.6669509838409	hypermeth
1	126873517	*	 	 	86.6666666666667	hypermeth		
1	126873523	*	 	 	93.3333333333333	hypermeth		
1	126873529	*	 	 	90	hypermeth		
1	126873545	*	 	 	66.6666666666667	hypermeth		
1	126873556	*	 	 	83.3333333333333	hypermeth		
1	127042638	*	 	 	90.9090909090909	hypermeth		
1	127042647	*	 	 	95.4545454545455	hypermeth		
1	127042695	*	 	 	90.9090909090909	hypermeth		
1	127042710	*	 	 	83.3333333333333	hypermeth		
1	127042748	 	 	*	100	hypermeth	100.0	hypermeth
1	127042752	*	 	 	93.6507936507937	hypermeth		
1	127042773	*	 	 	89.2857142857143	hypermeth		
1	127042797	*	 	 	82.1428571428571	hypermeth		
1	127042836	*	 	 	89.2857142857143	hypermeth		
1	127042839	*	 	 	92.8571428571429	hypermeth		
1	127062655	*	 	 	58.378207158695	hypermeth		
1	127062658	*	 	 	60.9756097560976	hypermeth		
1	127062667	*	 	 	60.9756097560976	hypermeth		
1	127062683	*	 	 	34.1463414634146	hypermeth		
1	127062733	*	 	 	61.9047619047619	hypermeth		
1	127090774	*	 	 	-57.8506097560976	hypometh		
1	127173801	*	 	 	37.2972972972973	hypermeth		
1	127173814	*	 	 	63.963963963964	hypermeth		
1	128184475	 	 	*	89.7400055912776	hypermeth	89.7371001014571	hypermeth
1	128184528	*	 	 	87.349593495935	hypermeth		
1	128184562	*	 	 	88.0523731587561	hypermeth		
1	128184591	*	 	 	87.8205128205128	hypermeth		
1	128184595	*	 	 	94.0705128205128	hypermeth		
1	128184598	*	 	 	91.9871794871795	hypermeth		
1	128184601	*	 	 	97.8723404255319	hypermeth		
1	128184657	*	 	 	92.1296296296296	hypermeth		
1	128184807	 	 	*	96.551724137931	hypermeth	96.5512375481088	hypermeth
1	128184816	 	 	*	97.2222222222222	hypermeth	97.2244864655879	hypermeth
1	128184819	 	 	*	97.2222222222222	hypermeth	97.2244864655879	hypermeth
1	128184823	 	 	*	95.8333333333333	hypermeth	95.8368213028274	hypermeth
1	128184838	*	 	 	87.5190258751903	hypermeth		
1	128184856	 	 	*	91.6666666666667	hypermeth	91.6651053618973	hypermeth
1	128184873	 	 	*	91.7808219178082	hypermeth	91.7788632340126	hypermeth
1	128184883	 	 	*	97.2222222222222	hypermeth	97.2244864655879	hypermeth
1	128184893	 	 	*	98.6301369863014	hypermeth	98.6312390311205	hypermeth
1	128284478	*	 	 	-55.0375939849624	hypometh		
1	128284497	*	 	 	-31.25	hypometh		
1	128288024	*	 	 	84	hypermeth		
1	128288033	*	 	 	97.3684210526316	hypermeth		
1	128288056	*	 	 	36	hypermeth		
1	128608493	*	 	 	-40.7843137254902	hypometh		
1	128608502	*	 	 	-71.9607843137255	hypometh		
1	128608536	*	 	 	-49.6078431372549	hypometh		
1	128660002	 	 	*	-100	hypometh	-100.0	hypometh
1	128660042	*	 	 	-95.8333333333333	hypometh		
1	128660089	 	 	*	-100	hypometh	-100	hypometh
1	128660111	 	 	*	-97.9591836734694	hypometh	-97.9583085805703	hypometh
1	128832253	*	 	 	45.9459459459459	hypermeth		
1	128872143	*	 	 	-39.6761133603239	hypometh		
1	128872170	*	 	 	-60	hypometh		
1	128872181	*	 	 	-58	hypometh		
1	128872184	*	 	 	-45.9591836734694	hypometh		
1	128872205	*	 	 	-54	hypometh		
1	128872214	*	 	 	-26	hypometh		
1	128872230	*	 	 	-46	hypometh		
1	128872238	*	 	 	-28	hypometh		
1	128872248	*	 	 	-50.0392156862745	hypometh		
1	128889067	*	 	 	-55.1459293394777	hypometh		
1	128889074	*	 	 	-42.4836601307189	hypometh		
1	128889081	*	 	 	-32.5490196078431	hypometh		
1	128889084	*	 	 	-43.6601307189542	hypometh		
1	128889093	*	 	 	-27.9738562091503	hypometh		
1	128900865	 	 	*	100	hypermeth	100.0	hypermeth
1	128900893	 	 	*	100	hypermeth	100.0	hypermeth
1	128900903	*	 	 	91.2186379928315	hypermeth		
1	128900918	*	 	 	96.7741935483871	hypermeth		
1	128900924	 	 	*	100	hypermeth	100.0	hypermeth
1	128900927	 	 	*	100	hypermeth	100.0	hypermeth
1	128900963	*	 	 	97.1428571428571	hypermeth		
1	128900982	 	 	*	100	hypermeth	100.0	hypermeth
1	128901023	*	 	 	96.7741935483871	hypermeth		
1	128901287	*	 	 	88.8888888888889	hypermeth		
1	128901299	*	 	 	92.5925925925926	hypermeth		
1	128901305	*	 	 	92.5925925925926	hypermeth		
1	128901312	*	 	 	97.9591836734694	hypermeth		
1	128901316	 	 	*	100	hypermeth	100.0	hypermeth
1	128901323	*	 	 	96.2962962962963	hypermeth		
1	128901333	*	 	 	96.2962962962963	hypermeth		
1	128901340	 	 	*	100	hypermeth	100	hypermeth
1	128901351	 	 	*	100	hypermeth	100	hypermeth
1	128901360	*	 	 	88.8888888888889	hypermeth		
1	128901363	*	 	 	96.2962962962963	hypermeth		
1	128901454	 	 	*	97.2222222222222	hypermeth	97.2244864655879	hypermeth
1	128901465	 	 	*	97.2222222222222	hypermeth	97.2244864655879	hypermeth
1	128901480	 	 	*	97.7777777777778	hypermeth	97.7777746801184	hypermeth
1	128901508	*	 	 	94.4444444444444	hypermeth		
1	128901519	*	 	 	96.6666666666667	hypermeth		
1	128901524	*	 	 	94.5833333333333	hypermeth		
1	128901532	*	 	 	92.5	hypermeth		
1	128901559	*	 	 	96.6666666666667	hypermeth		
1	128901578	*	 	 	96.6666666666667	hypermeth		
1	128901595	*	 	 	94.5833333333333	hypermeth		
1	128967069	*	 	 	86.3363363363363	hypermeth		
1	128967072	*	 	 	83.6336336336336	hypermeth		
1	128967083	*	 	 	86.2612612612613	hypermeth		
1	128967091	*	 	 	91.8168168168168	hypermeth		
1	128967099	*	 	 	89.1141141141141	hypermeth		
1	128967106	*	 	 	89.039039039039	hypermeth		
1	128967116	*	 	 	86.4114114114114	hypermeth		
1	128967123	*	 	 	83.5585585585586	hypermeth		
1	128967129	*	 	 	79.0549169859515	hypermeth		
1	128967972	*	 	 	90.7407407407407	hypermeth		
1	128968021	*	 	 	67.3389720234223	hypermeth		
1	1291139	*	 	 	-84.875	hypometh		
1	1291148	*	 	 	-90.625	hypometh		
1	1291176	*	 	 	-89.4021739130435	hypometh		
1	1291218	*	 	 	-96.6666666666667	hypometh		
1	129236925	*	 	 	-26.1904761904762	hypometh		
1	129291918	*	 	 	91.304347826087	hypermeth		
1	129291923	*	 	 	91.8060200668896	hypermeth		
1	129291940	*	 	 	91.304347826087	hypermeth		
1	129291947	*	 	 	92.3076923076923	hypermeth		
1	129389149	 	 	*	90.625	hypermeth	90.6261444091797	hypermeth
1	129389176	 	 	*	95.8333333333333	hypermeth	95.8340962727865	hypermeth
1	129389195	*	 	 	89.5833333333333	hypermeth		
1	129389211	*	 	 	82.2916666666667	hypermeth		
1	129389220	*	 	 	96.1538461538462	hypermeth		
1	129485055	*	 	 	31.9923371647509	hypermeth		
1	129485073	*	 	 	34.7701149425287	hypermeth		
1	130003116	*	 	 	-32.5641025641026	hypometh		
1	130003158	*	 	 	-38.2456140350877	hypometh		
1	130469702	*	 	 	-25.2678571428571	hypometh		
1	130870554	*	 	 	-48.3870967741936	hypometh		
1	130964261	*	 	 	-81.6596194503171	hypometh		
1	130964294	*	 	 	-54.492600422833	hypometh		
1	130964313	*	 	 	-46.5116279069767	hypometh		
1	131089334	*	 	 	74.3589743589744	hypermeth		
1	131089367	*	 	 	91.5384615384615	hypermeth		
1	131113849	*	 	 	29.5454545454545	hypermeth		
1	131113864	*	 	 	33.3333333333333	hypermeth		
1	131113875	*	 	 	46.6666666666667	hypermeth		
1	131113908	*	 	 	62.2222222222222	hypermeth		
1	131113914	*	 	 	46.6666666666667	hypermeth		
1	131113930	*	 	 	51.1111111111111	hypermeth		
1	131138523	*	 	 	84.6153846153846	hypermeth		
1	131138529	*	 	 	96.1538461538462	hypermeth		
1	131138559	*	 	 	71.1538461538462	hypermeth		
1	131138562	*	 	 	71.1538461538462	hypermeth		
1	131138586	*	 	 	63.4615384615385	hypermeth		
1	131138597	*	 	 	78.8461538461539	hypermeth		
1	131138602	*	 	 	88.4615384615385	hypermeth		
1	131138605	*	 	 	72	hypermeth		
1	131138608	*	 	 	76.9230769230769	hypermeth		
1	131149364	*	 	 	69.8404255319149	hypermeth		
1	131149381	*	 	 	92.5	hypermeth		
1	131149390	*	 	 	93.6170212765958	hypermeth		
1	131149414	*	 	 	90.7446808510638	hypermeth		
1	131149417	*	 	 	70.3723404255319	hypermeth		
1	131149438	*	 	 	82.8723404255319	hypermeth		
1	131149456	*	 	 	85.7446808510638	hypermeth		
1	131149462	 	 	*	95.3723404255319	hypermeth	95.372172190985	hypermeth
1	131149469	 	 	*	93.3150183150183	hypermeth	93.3155569428074	hypermeth
1	131149473	*	 	 	83.0808080808081	hypermeth		
1	131149487	*	 	 	83.0808080808081	hypermeth		
1	131149491	*	 	 	97.2222222222222	hypermeth		
1	131149497	*	 	 	88.6363636363636	hypermeth		
1	131149506	*	 	 	96.969696969697	hypermeth		
1	131149541	*	 	 	87.4654377880184	hypermeth		
1	131149582	*	 	 	77.4305555555556	hypermeth		
1	131155733	*	 	 	97.3684210526316	hypermeth		
1	131155736	*	 	 	97.3684210526316	hypermeth		
1	131155748	*	 	 	93.9201451905626	hypermeth		
1	131155765	*	 	 	94.7368421052632	hypermeth		
1	131155792	*	 	 	97.3684210526316	hypermeth		
1	131156100	*	 	 	85.2941176470588	hypermeth		
1	131156116	 	 	*	90.5660377358491	hypermeth	90.5659954234639	hypermeth
1	131156120	 	 	*	94.3396226415094	hypermeth	94.3401336106492	hypermeth
1	131156127	 	 	*	94.3396226415094	hypermeth	94.3401332695387	hypermeth
1	131156136	 	 	*	98.1132075471698	hypermeth	98.1134542241527	hypermeth
1	131156156	*	 	 	90.180102915952	hypermeth		
1	131156165	 	 	*	94.3396226415094	hypermeth	94.3401332695387	hypermeth
1	131156180	*	 	 	88.4615384615385	hypermeth		
1	131156302	*	 	 	96.2962962962963	hypermeth		
1	131156313	*	 	 	96.2962962962963	hypermeth		
1	131156342	*	 	 	93.7962962962963	hypermeth		
1	131156359	*	 	 	85.0925925925926	hypermeth		
1	131156368	*	 	 	85.2941176470588	hypermeth		
1	131156371	*	 	 	92.3734853884533	hypermeth		
1	131156399	 	 	*	93.9855072463768	hypermeth	93.9858418940994	hypermeth
1	131156406	 	 	*	91.8389166072701	hypermeth	91.8391236504105	hypermeth
1	131156411	*	 	 	85.8517462580185	hypermeth		
1	131156441	*	 	 	67.8334561532793	hypermeth		
1	131156458	*	 	 	82.5730577334284	hypermeth		
1	131156462	*	 	 	90.4895104895105	hypermeth		
1	131156471	*	 	 	66.1290322580645	hypermeth		
1	131156508	*	 	 	70.9677419354839	hypermeth		
1	131156536	 	 	*	88.6832363828662	hypermeth	88.6862126789767	hypermeth
1	131156562	*	 	 	94.2669942669943	hypermeth		
1	131170199	*	 	 	35.2941176470588	hypermeth		
1	131245785	*	 	 	-76.6937669376694	hypometh		
1	131249391	*	 	 	42.3188405797101	hypermeth		
1	131254570	*	 	 	-30.6363636363636	hypometh		
1	131254646	*	 	 	-27.2727272727273	hypometh		
1	131336586	*	 	 	-88.5714285714286	hypometh		
1	131336669	*	 	 	-50.952380952381	hypometh		
1	131336700	*	 	 	-27.5862068965517	hypometh		
1	131772735	*	 	 	-26.1057692307692	hypometh		
1	131772754	*	 	 	-52.2388059701493	hypometh		
1	131854432	*	 	 	52.5687597301505	hypermeth		
1	131862837	*	 	 	27.7777777777778	hypermeth		
1	131862843	*	 	 	46.1038961038961	hypermeth		
1	131862856	*	 	 	47.0779220779221	hypermeth		
1	131862897	*	 	 	45.0956937799043	hypermeth		
1	131862903	*	 	 	46.6507177033493	hypermeth		
1	131862906	*	 	 	49.2822966507177	hypermeth		
1	131862910	*	 	 	49.6411483253589	hypermeth		
1	131862914	*	 	 	47.0095693779904	hypermeth		
1	131862933	*	 	 	35.0649350649351	hypermeth		
1	132076177	*	 	 	25.5813953488372	hypermeth		
1	132076217	*	 	 	90.9090909090909	hypermeth		
1	132076229	*	 	 	54.2857142857143	hypermeth		
1	132191496	*	 	 	96.875	hypermeth		
1	132191638	*	 	 	81.0924369747899	hypermeth		
1	132317520	*	 	 	25.6410256410256	hypermeth		
1	132317530	*	 	 	31.5789473684211	hypermeth		
1	132317576	*	 	 	33.6796536796537	hypermeth		
1	132326188	*	 	 	91.304347826087	hypermeth		
1	132326198	 	 	*	100	hypermeth	100	hypermeth
1	132326209	*	 	 	85.0488021295475	hypermeth		
1	132326218	*	 	 	71.7391304347826	hypermeth		
1	132326242	*	 	 	78.393966282165	hypermeth		
1	132382484	*	 	 	48.6486486486486	hypermeth		
1	132449779	*	 	 	36.734693877551	hypermeth		
1	132449790	*	 	 	62.2448979591837	hypermeth		
1	132449836	*	 	 	48.780487804878	hypermeth		
1	132449846	*	 	 	51.219512195122	hypermeth		
1	132449929	*	 	 	25.4901960784314	hypermeth		
1	132449972	*	 	 	26.3157894736842	hypermeth		
1	132449984	*	 	 	29.4956140350877	hypermeth		
1	132450151	*	 	 	28.7617554858934	hypermeth		
1	132453908	*	 	 	32.258064516129	hypermeth		
1	132454931	*	 	 	43.1217973985022	hypermeth		
1	132578343	*	 	 	72.5930680359435	hypermeth		
1	132578385	*	 	 	36.5853658536585	hypermeth		
1	132578403	*	 	 	38.6392811296534	hypermeth		
1	132578451	*	 	 	36.392811296534	hypermeth		
1	132902893	*	 	 	-27.0833333333333	hypometh		
1	133226516	*	 	 	86.031746031746	hypermeth		
1	133226522	*	 	 	75.4497354497355	hypermeth		
1	133226556	*	 	 	26.8783068783069	hypermeth		
1	133239370	*	 	 	-33.3333333333333	hypometh		
1	133239423	*	 	 	-50.8151549942595	hypometh		
1	133239431	*	 	 	-56.1058344640434	hypometh		
1	133239459	*	 	 	-51.4285714285714	hypometh		
1	134505049	*	 	 	39.6666666666667	hypermeth		
1	135290780	 	 	*	92.3076923076923	hypermeth	92.3097387653783	hypermeth
1	135290818	 	 	*	90.521978021978	hypermeth	90.5260490688873	hypermeth
1	135290824	*	 	 	94.469696969697	hypermeth		
1	13546920	*	 	 	50.5396238051187	hypermeth		
1	13546932	*	 	 	59.1691441089032	hypermeth		
1	13546940	 	 	*	67.5402441869508	hypermeth	67.5415028572748	hypermeth
1	13546961	 	 	*	65.9090909090909	hypermeth	65.9062902872354	hypermeth
1	13546978	 	 	*	76.2372188139059	hypermeth	76.2369032797326	hypermeth
1	13546985	*	 	 	51.4285714285714	hypermeth		
1	13546989	 	 	*	81.2873962555491	hypermeth	81.287071253785	hypermeth
1	13547019	 	 	*	71.0497835497836	hypermeth	71.0515717896813	hypermeth
1	13547026	*	 	 	61.2012987012987	hypermeth		
1	13547039	*	 	 	50.7843137254902	hypermeth		
1	13547050	*	 	 	65	hypermeth		
1	13547086	*	 	 	63.3333333333333	hypermeth		
1	13547832	 	 	*	59.6280496931597	hypermeth	59.7719212273975	hypermeth
1	13547863	*	 	 	51.6310461192351	hypermeth		
1	13548041	 	 	*	61.9919363626457	hypermeth	61.9918963352796	hypermeth
1	13548066	 	 	*	54.3766673876992	hypermeth	54.3789862063063	hypermeth
1	13548077	 	 	*	70.041044640587	hypermeth	70.0384757649926	hypermeth
1	13548088	 	 	*	65.7119476268412	hypermeth	65.7139297279722	hypermeth
1	13548143	*	 	 	71.5725806451613	hypermeth		
1	13548150	*	 	 	77.8225806451613	hypermeth		
1	13548154	*	 	 	71.2701612903226	hypermeth		
1	13548170	*	 	 	70.3030303030303	hypermeth		
1	13548199	*	 	 	72.7272727272727	hypermeth		
1	13548248	 	 	*	68.8580331658227	hypermeth	67.9817775066493	hypermeth
1	13548263	 	 	*	55.714078994515	hypermeth	55.2449354264736	hypermeth
1	13548277	 	 	*	73.4888985137951	hypermeth	73.4891535628348	hypermeth
1	13548285	 	 	*	57.3154731607384	hypermeth	57.3157648269004	hypermeth
1	13548297	 	 	*	47.6996420539136	hypermeth	47.6962642689653	hypermeth
1	13548300	 	 	*	57.3883477593431	hypermeth	57.5878837127598	hypermeth
1	13548308	 	 	*	40.954105012768	hypermeth	40.9542761519708	hypermeth
1	13548326	 	 	*	54.8874364560639	hypermeth	54.8870627090429	hypermeth
1	13548338	 	 	*	57.1889400921659	hypermeth	57.1890169482901	hypermeth
1	13548369	 	 	*	69.0233329083259	hypermeth	69.0236522879778	hypermeth
1	13548381	 	 	*	73.1034043095754	hypermeth	73.1033935911664	hypermeth
1	13549442	*	 	 	37.3123123123123	hypermeth		
1	13549455	 	 	*	62.2412008281574	hypermeth	62.2388363511698	hypermeth
1	13549462	 	 	*	72.808456351376	hypermeth	72.8122973974455	hypermeth
1	13549492	 	 	*	75.7276145383651	hypermeth	75.7286623847646	hypermeth
1	13549496	*	 	 	43.2875264270613	hypermeth		
1	13549503	 	 	*	74.527143208057	hypermeth	74.5267341502947	hypermeth
1	13549520	 	 	*	60.9916951636541	hypermeth	60.9915530914815	hypermeth
1	13549541	 	 	*	67.0448099829836	hypermeth	66.8680503263964	hypermeth
1	13549549	 	 	*	70.1918377321603	hypermeth	70.1862520118661	hypermeth
1	13549561	*	 	 	58.133971291866	hypermeth		
1	13549680	*	 	 	39.4645534375669	hypermeth		
1	13549688	 	 	*	77.9025322503583	hypermeth	77.9050398772322	hypermeth
1	13549719	 	 	*	53.6758013954899	hypermeth	53.6176225341314	hypermeth
1	13549771	*	 	 	32.4105552857374	hypermeth		
1	13549793	*	 	 	70.7291881842594	hypermeth		
1	13552146	*	 	 	58.8948787061995	hypermeth		
1	13552150	*	 	 	58.4656084656085	hypermeth		
1	13552157	*	 	 	74.3386243386243	hypermeth		
1	13552161	*	 	 	50.7936507936508	hypermeth		
1	13552177	*	 	 	43.7217705510388	hypermeth		
1	13552206	*	 	 	58.7301587301587	hypermeth		
1	13552337	 	 	*	45.6945694569457	hypermeth	45.6943694206566	hypermeth
1	13552345	 	 	*	71.0802564898128	hypermeth	71.0830180802287	hypermeth
1	13552376	 	 	*	60.346144557336	hypermeth	60.3455134474166	hypermeth
1	13552388	 	 	*	78.4619216091297	hypermeth	78.4656130964986	hypermeth
1	13552428	 	 	*	67.1629791613069	hypermeth	67.1622638320433	hypermeth
1	13552438	 	 	*	78.4434203789042	hypermeth	78.440772353382	hypermeth
1	13552715	 	 	*	72.9368932038835	hypermeth	72.9391509691961	hypermeth
1	13552783	*	 	 	49.7478991596639	hypermeth		
1	13552795	 	 	*	79.4957983193277	hypermeth	79.4969611901509	hypermeth
1	13552812	*	 	 	47.3949579831933	hypermeth		
1	135553690	*	 	 	31.3186813186813	hypermeth		
1	135553792	*	 	 	33.3333333333333	hypermeth		
1	135593707	*	 	 	-39.4285714285714	hypometh		
1	135621463	*	 	 	-46.1538461538462	hypometh		
1	135655882	*	 	 	87.4545454545455	hypermeth		
1	135655940	*	 	 	87.4545454545455	hypermeth		
1	135655976	*	 	 	48	hypermeth		
1	135656399	*	 	 	32.1048321048321	hypermeth		
1	135799668	*	 	 	27.2596843615495	hypermeth		
1	135799679	*	 	 	35.6585365853659	hypermeth		
1	135799689	*	 	 	47.4146341463415	hypermeth		
1	135805725	*	 	 	34.1463414634146	hypermeth		
1	135805738	*	 	 	25.4959349593496	hypermeth		
1	135805760	*	 	 	41.4634146341463	hypermeth		
1	135805920	*	 	 	88.8888888888889	hypermeth		
1	135805926	*	 	 	81.4814814814815	hypermeth		
1	135805942	*	 	 	85.4406130268199	hypermeth		
1	135805971	*	 	 	80	hypermeth		
1	135805980	*	 	 	62.5	hypermeth		
1	135806025	*	 	 	68.1034482758621	hypermeth		
1	135806116	*	 	 	38.2543103448276	hypermeth		
1	136012276	*	 	 	39.8196487897485	hypermeth		
1	136012280	*	 	 	30.2325581395349	hypermeth		
1	136012286	*	 	 	49.3217054263566	hypermeth		
1	136053846	*	 	 	41.3383364602877	hypermeth		
1	136055711	*	 	 	68.75	hypermeth		
1	136059100	*	 	 	-94.1176470588235	hypometh		
1	136059123	*	 	 	-94.5588235294118	hypometh		
1	136064126	*	 	 	71.1538461538462	hypermeth		
1	136064132	*	 	 	48.4433962264151	hypermeth		
1	136064184	*	 	 	62.9245283018868	hypermeth		
1	136064189	*	 	 	62.9245283018868	hypermeth		
1	136064192	*	 	 	67.311320754717	hypermeth		
1	136067238	*	 	 	26.2962962962963	hypermeth		
1	136094503	*	 	 	-35.6562137049942	hypometh		
1	136115568	*	 	 	30.1075268817204	hypermeth		
1	136115592	*	 	 	49.0196078431373	hypermeth		
1	136115656	*	 	 	76.0989010989011	hypermeth		
1	136121739	*	 	 	-38.4408602150538	hypometh		
1	136121746	*	 	 	-41.6666666666667	hypometh		
1	136121757	*	 	 	-36.144578313253	hypometh		
1	136121778	*	 	 	-28.5714285714286	hypometh		
1	136312000	*	 	 	32.2510822510823	hypermeth		
1	136496279	*	 	 	-33.3333333333333	hypometh		
